_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
66b802457ce0860a5a5c53cb,Bateria,instrumentos musicais,837.19,45.1089534196,2023-03-11,Beatriz Moraes,SC,1,cartao_credito,2,-27.45,-50.95
66b802457ce0860a5a5c53cc,Cubo mágico 8x8,brinquedos,29.03,0.0,2023-03-11,Larissa Alves,MG,1,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c53d4,Boneca bebê,brinquedos,52.6,0.0,2021-04-11,Mariana Ferreira,SP,5,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c53d5,Blocos de montar,brinquedos,41.98,2.5184346159,2021-04-11,Lucas Oliveira,SP,4,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c53d6,Micro-ondas,eletrodomesticos,552.75,27.0167136712,2021-04-11,Bianca Santos,SP,3,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c53d7,Geladeira,eletrodomesticos,2558.89,136.5419711381,2021-04-11,Camila Ribeiro,PR,4,cartao_credito,3,-24.89,-51.55
66b802457ce0860a5a5c53d8,Violão,instrumentos musicais,505.35,30.072183526,2021-04-11,Beatriz Moraes,DF,5,cartao_credito,4,-15.83,-47.86
66b802457ce0860a5a5c53d9,Fone de ouvido,eletronicos,158.02,5.9985286784,2021-04-11,Beatriz Moraes,SP,1,cartao_credito,6,-22.19,-48.79
66b802457ce0860a5a5c53da,Geladeira,eletrodomesticos,3119.95,163.7123904973,2021-04-11,Camila Ribeiro,RJ,5,cartao_credito,10,-22.25,-42.66
66b802457ce0860a5a5c53db,Fone de ouvido,eletronicos,60.84,3.5283237809,2022-04-11,Bianca Santos,RS,5,cartao_credito,3,-30.17,-53.5
66b802457ce0860a5a5c53dc,Tablet ABXY,eletronicos,1547.37,92.2500905122,2022-04-11,Bruno Rodrigues,RS,1,cartao_credito,6,-30.17,-53.5
66b802457ce0860a5a5c53dd,Jogo de tabuleiro,brinquedos,270.61,17.5729847186,2022-04-11,Mariana Ferreira,SP,3,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c53de,Jogo de copos,utilidades domesticas,53.74,3.7499085034,2022-04-11,Bianca Santos,RJ,5,cartao_credito,5,-22.25,-42.66
66b802457ce0860a5a5c53df,Guitarra,instrumentos musicais,1215.95,62.3301184979,2022-04-11,Isabella Pereira,SP,1,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c53e0,Fone de ouvido,eletronicos,181.79,11.0788859488,2022-04-11,Bianca Santos,MG,4,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c53e1,Panela de pressão,utilidades domesticas,82.41,4.9191891026,2022-04-11,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c53e2,Panela de pressão,utilidades domesticas,110.4,6.4095723974,2022-04-11,Thiago Silva,BA,5,boleto,1,-13.29,-41.71
66b802457ce0860a5a5c53e3,Guitarra,instrumentos musicais,1132.98,57.9122156052,2022-04-11,Larissa Alves,PR,4,cartao_credito,4,-24.89,-51.55
66b802457ce0860a5a5c53e4,Blocos de montar,brinquedos,35.74,2.1861733884,2022-04-11,João Souza,SP,5,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c53ec,Cadeira de escritório,moveis,378.35,26.5256136356,2021-05-11,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c53ed,Blocos de montar,brinquedos,56.19,3.5230529829,2021-05-11,Bianca Santos,RJ,5,cartao_credito,4,-22.25,-42.66
66b802457ce0860a5a5c53ee,Dashboards com Power BI,livros,40.84,5.3384234596,2021-05-11,Beatriz Moraes,SP,5,cartao_credito,5,-22.19,-48.79
66b802457ce0860a5a5c53ef,Ciência de dados com python,livros,81.33,4.8568428161,2021-05-11,Beatriz Moraes,DF,5,cartao_credito,1,-15.83,-47.86
66b802457ce0860a5a5c53f0,Secadora de roupas,eletrodomesticos,1910.49,99.3122840412,2021-05-11,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c53f1,Sofá retrátil,moveis,941.01,56.4855659272,2021-05-11,Thiago Silva,GO,5,cartao_credito,5,-15.98,-49.86
66b802457ce0860a5a5c53f2,Celular Plus X42,eletronicos,3109.99,171.8395467812,2021-05-11,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c53f3,Jogo de panelas,utilidades domesticas,266.9,14.7427265822,2021-05-11,João Souza,RS,4,cartao_credito,1,-30.17,-53.5
66b802457ce0860a5a5c53f4,Faqueiro,utilidades domesticas,59.41,0.0,2022-05-11,Isabella Pereira,SP,5,cartao_debito,1,-22.19,-48.79
66b802457ce0860a5a5c53f5,Bola de vôlei,esporte e lazer,77.41,13.9791427453,2022-05-11,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c53f6,TV Led UHD 4K,eletronicos,3844.95,205.2631248633,2022-05-11,Isabella Pereira,MG,5,cartao_credito,6,-18.1,-44.38
66b802457ce0860a5a5c53f7,Cômoda,moveis,348.73,16.1532624458,2022-05-11,Bianca Santos,DF,3,cartao_credito,1,-15.83,-47.86
66b802457ce0860a5a5c53f8,Violão,instrumentos musicais,286.74,15.551168279,2022-05-11,João Souza,RJ,5,cartao_credito,8,-22.25,-42.66
66b802457ce0860a5a5c53fd,Kit banquetas,moveis,425.0,20.2144104948,2021-06-11,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c53fe,Fone de ouvido,eletronicos,112.49,3.5741931511,2021-06-11,João Souza,MG,5,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c53ff,Copo térmico,esporte e lazer,51.19,0.0,2021-06-11,João Souza,AL,5,cartao_credito,6,-9.62,-36.82
66b802457ce0860a5a5c5400,Headset,eletronicos,154.06,11.3670478481,2021-06-11,João Souza,SP,5,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c5401,Carrinho controle remoto,brinquedos,85.68,5.0933067651,2021-06-11,Mariana Ferreira,SP,4,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c5402,Lavadora de roupas,eletrodomesticos,1672.09,89.316888087,2022-06-11,Juliana Costa,MS,5,cartao_credito,12,-20.51,-54.54
66b802457ce0860a5a5c5403,Geladeira,eletrodomesticos,2243.89,119.7635178818,2022-06-11,Juliana Costa,RJ,1,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c5404,Fone de ouvido,eletronicos,81.84,4.8839987818,2022-06-11,Rafael Costa,PB,4,cartao_credito,24,-7.28,-36.72
66b802457ce0860a5a5c5405,Micro-ondas,eletrodomesticos,844.28,45.8437852399,2022-06-11,Thiago Silva,BA,4,cartao_credito,3,-13.29,-41.71
66b802457ce0860a5a5c5406,Panela de pressão,utilidades domesticas,102.47,6.1432313794,2022-06-11,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5407,Panela de pressão,utilidades domesticas,100.0,2.909138226,2022-06-11,Beatriz Moraes,GO,5,cartao_credito,8,-15.98,-49.86
66b802457ce0860a5a5c5408,Fogão,eletrodomesticos,1362.92,70.1558288528,2022-06-11,Camila Ribeiro,RS,5,cartao_credito,4,-30.17,-53.5
66b802457ce0860a5a5c5409,Guitarra,instrumentos musicais,1180.92,60.4648763823,2022-06-11,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5415,Celular ABXY,eletronicos,1071.07,57.9711031212,2021-07-11,Rafael Costa,RJ,4,cartao_credito,3,-22.25,-42.66
66b802457ce0860a5a5c5416,Guarda roupas,moveis,696.92,41.5889320951,2021-07-11,Camila Ribeiro,RJ,4,cupom,1,-22.25,-42.66
66b802457ce0860a5a5c5417,Dinossauro Rex,brinquedos,26.97,2.3244865383,2021-07-11,Bruno Rodrigues,ES,1,cartao_credito,1,-19.19,-40.34
66b802457ce0860a5a5c5418,Blocos de montar,brinquedos,41.15,0.0,2021-07-11,Camila Ribeiro,MG,1,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c5419,Jogo de tabuleiro,brinquedos,225.89,21.6089064659,2021-07-11,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c541a,Guitarra,instrumentos musicais,834.88,50.6967837305,2021-07-11,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c541b,Sofá retrátil,moveis,844.76,51.3605429861,2022-07-11,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c541c,Celular ABXY,eletronicos,1021.41,51.9714487528,2022-07-11,Bianca Santos,RJ,2,cartao_credito,3,-22.25,-42.66
66b802457ce0860a5a5c541d,Copo térmico,esporte e lazer,67.73,4.1375232659,2022-07-11,Camila Ribeiro,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c541e,Jogo de tabuleiro,brinquedos,180.37,10.1304248638,2022-07-11,Juliana Costa,RJ,5,cartao_credito,5,-22.25,-42.66
66b802457ce0860a5a5c541f,Celular ABXY,eletronicos,1662.18,86.0905235579,2022-07-11,Bianca Santos,ES,5,cartao_credito,2,-19.19,-40.34
66b802457ce0860a5a5c5429,Copo térmico,esporte e lazer,79.73,4.5285085487,2021-08-11,Bruno Rodrigues,MG,3,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c542a,Jogo de panelas,utilidades domesticas,177.77,7.0501567625,2021-08-11,Lucas Oliveira,MG,5,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c542b,Jogo de tabuleiro,brinquedos,266.06,15.0553097591,2021-08-11,Camila Ribeiro,DF,5,cartao_credito,2,-15.83,-47.86
66b802457ce0860a5a5c542c,Mochila,esporte e lazer,141.32,5.1093039188,2021-08-11,Camila Ribeiro,PR,4,boleto,1,-24.89,-51.55
66b802457ce0860a5a5c542d,Carrinho controle remoto,brinquedos,97.6,2.7813454462,2021-08-11,Bruno Rodrigues,SP,1,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c542e,Smart TV,eletronicos,1541.05,79.6407154659,2021-08-11,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c542f,Cômoda,moveis,300.76,19.1783815153,2021-08-11,Isabella Pereira,SP,1,cartao_credito,6,-22.19,-48.79
66b802457ce0860a5a5c5430,Sofá retrátil,moveis,920.91,49.5667915561,2021-08-11,Bruno Rodrigues,RJ,5,cartao_credito,3,-22.25,-42.66
66b802457ce0860a5a5c5431,Carrinho controle remoto,brinquedos,107.41,6.2503638925,2021-08-11,Thiago Silva,SP,4,cartao_credito,6,-22.19,-48.79
66b802457ce0860a5a5c5432,Jogo de copos,utilidades domesticas,47.28,3.4573655948,2022-08-11,Mariana Ferreira,DF,5,boleto,1,-15.83,-47.86
66b802457ce0860a5a5c5433,Mesa de jantar,moveis,282.18,15.3083619974,2022-08-11,Beatriz Moraes,MG,5,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c5434,Jogo de tabuleiro,brinquedos,244.95,10.6272896579,2022-08-11,Bruno Rodrigues,MG,5,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c5435,Bateria,instrumentos musicais,593.58,32.1374537969,2022-08-11,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5436,Modelagem preditiva,livros,84.54,5.0326051947,2022-08-11,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5437,Cadeira de escritório,moveis,517.44,25.136562398,2022-08-11,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5438,Bateria,instrumentos musicais,941.61,59.9951928828,2022-08-11,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5439,Smart TV,eletronicos,2225.48,119.0312193829,2022-08-11,João Souza,SP,5,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c543a,Guitarra,instrumentos musicais,930.5,55.9259400455,2022-08-11,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c543b,Cama box,moveis,859.59,53.5725911239,2022-08-11,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c543c,Assistente virtual,eletronicos,183.43,7.3515347349,2022-08-11,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c543d,Cômoda,moveis,392.29,21.4193668584,2022-08-11,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5449,Geladeira,eletrodomesticos,2106.8,112.4695387073,2021-09-11,Bruno Rodrigues,SP,5,cartao_credito,8,-22.19,-48.79
66b802457ce0860a5a5c544a,Lava louças,eletrodomesticos,1985.47,103.3047434711,2021-09-11,Mariana Ferreira,SP,5,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c544b,Jogo de copos,utilidades domesticas,31.36,0.0,2021-09-11,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c544c,Iniciando em programação,livros,52.77,0.0,2021-09-11,Mariana Ferreira,SP,3,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c544d,Panela de pressão,utilidades domesticas,98.96,13.071331906,2021-09-11,Bruno Rodrigues,RJ,1,cartao_credito,2,-22.25,-42.66
66b802457ce0860a5a5c544e,Mesa de centro,moveis,175.89,6.9500524183,2021-09-11,Larissa Alves,RJ,4,boleto,1,-22.25,-42.66
66b802457ce0860a5a5c544f,Geladeira,eletrodomesticos,2843.23,148.9778829827,2021-09-11,Felipe Santos,RJ,5,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c5450,Sofá retrátil,moveis,869.11,46.8085973914,2021-09-11,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c5451,Tablet ABXY,eletronicos,1333.22,68.5743932024,2021-09-11,Bruno Rodrigues,MG,5,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c5452,Cama box,moveis,845.67,42.6138224496,2022-09-11,Lucas Oliveira,DF,3,cartao_credito,1,-15.83,-47.86
66b802457ce0860a5a5c5453,Sofá retrátil,moveis,964.94,52.3199999031,2022-09-11,Felipe Santos,RJ,5,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c5454,Celular Plus X42,eletronicos,2896.52,151.8154151649,2022-09-11,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5455,Cômoda,moveis,392.89,21.203336437,2022-09-11,Juliana Costa,SP,1,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5456,Ciência de dados com python,livros,89.51,5.2972427429,2022-09-11,Thiago Silva,CE,5,cartao_credito,2,-5.2,-39.53
66b802457ce0860a5a5c5457,Bateria,instrumentos musicais,1200.68,64.8210130448,2022-09-11,Camila Ribeiro,PB,4,cartao_credito,5,-7.28,-36.72
66b802457ce0860a5a5c5458,Cômoda,moveis,303.91,16.7133977412,2022-09-11,Pedro Gomes,RS,5,cartao_credito,6,-30.17,-53.5
66b802457ce0860a5a5c5459,Mochila,esporte e lazer,128.94,7.3967716216,2022-09-11,João Souza,DF,5,cartao_credito,2,-15.83,-47.86
66b802457ce0860a5a5c545a,Bicicleta,esporte e lazer,583.39,31.3468883361,2022-09-11,Pedro Gomes,MG,4,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c545b,Dinossauro Rex,brinquedos,20.03,1.5928022312,2022-09-11,Mariana Ferreira,RJ,3,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c545c,Poltrona,moveis,391.3,27.0774831983,2022-09-11,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
66b802457ce0860a5a5c5466,Iniciando em programação,livros,70.49,1.337819504,2021-10-11,Bruno Rodrigues,SP,3,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5467,Bicicleta,esporte e lazer,714.47,38.9317932608,2021-10-11,Lucas Oliveira,SP,3,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5468,Iniciando em programação,livros,55.98,3.2695434018,2021-10-11,Beatriz Moraes,RJ,3,boleto,1,-22.25,-42.66
66b802457ce0860a5a5c5469,Micro-ondas,eletrodomesticos,857.22,45.9275120449,2021-10-11,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c546a,Secadora de roupas,eletrodomesticos,1302.15,70.0225822577,2021-10-11,Isabella Pereira,RO,5,cartao_credito,1,-10.83,-63.34
66b802457ce0860a5a5c546b,Guarda roupas,moveis,610.59,30.0965196652,2021-10-11,João Souza,SC,1,boleto,1,-27.45,-50.95
66b802457ce0860a5a5c546c,Corda de pular,esporte e lazer,23.54,1.7845387073,2021-10-11,Thiago Silva,PR,4,boleto,1,-24.89,-51.55
66b802457ce0860a5a5c546d,Celular Plus X42,eletronicos,2510.22,134.19276777,2021-10-11,Mariana Ferreira,RJ,5,cartao_debito,1,-22.25,-42.66
66b802457ce0860a5a5c546e,Lavadora de roupas,eletrodomesticos,1830.17,103.830660975,2022-10-11,João Souza,MG,4,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c546f,Bola de vôlei,esporte e lazer,60.47,0.0,2022-10-11,Camila Ribeiro,RS,4,cartao_credito,10,-30.17,-53.5
66b802457ce0860a5a5c5470,Secadora de roupas,eletrodomesticos,1792.05,95.9523758153,2022-10-11,Isabella Pereira,AM,5,cartao_credito,6,-3.47,-65.1
66b802457ce0860a5a5c5471,Mesa de centro,moveis,275.14,14.93915408,2022-10-11,Pedro Gomes,SP,1,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5472,Lavadora de roupas,eletrodomesticos,1725.75,89.4754348137,2022-10-11,João Souza,SP,5,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c547b,Iniciando em programação,livros,75.38,4.2968841353,2021-11-11,Lucas Oliveira,SP,4,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c547c,Assistente virtual,eletronicos,197.17,8.0831483994,2021-11-11,Isabella Pereira,BA,2,boleto,1,-13.29,-41.71
66b802457ce0860a5a5c547d,Jogo de tabuleiro,brinquedos,170.68,9.9766117006,2021-11-11,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c547e,Celular ABXY,eletronicos,1677.07,89.5820581051,2021-11-11,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c547f,Micro-ondas,eletrodomesticos,693.36,34.5037731596,2021-11-11,Juliana Costa,MG,5,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c5480,Mesa de jantar,moveis,441.18,24.0226122776,2021-11-11,Mariana Ferreira,MG,5,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c5481,Panela de pressão,utilidades domesticas,85.19,2.1205502805,2021-11-11,Bruno Rodrigues,RJ,5,cartao_debito,1,-22.25,-42.66
66b802457ce0860a5a5c5482,Bicicleta,esporte e lazer,685.12,42.7225142691,2021-11-11,Juliana Costa,RS,4,cartao_credito,2,-30.17,-53.5
66b802457ce0860a5a5c5483,Modelagem preditiva,livros,61.84,3.9798061109,2022-11-11,Rafael Costa,RJ,5,cartao_credito,6,-22.25,-42.66
66b802457ce0860a5a5c5484,Pandeiro,instrumentos musicais,80.78,1.8857310475,2022-11-11,Bruno Rodrigues,RJ,3,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c5485,Assistente virtual,eletronicos,299.83,16.8534606653,2022-11-11,Mariana Ferreira,BA,4,cartao_credito,4,-13.29,-41.71
66b802457ce0860a5a5c5486,Lavadora de roupas,eletrodomesticos,1723.37,92.2953724325,2022-11-11,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
66b802457ce0860a5a5c5487,Jogo de copos,utilidades domesticas,41.15,0.0,2022-11-11,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5488,Lava louças,eletrodomesticos,1446.46,74.6040825308,2022-11-11,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5489,Copo térmico,esporte e lazer,77.09,7.2686269049,2022-11-11,Beatriz Moraes,SP,5,cartao_credito,9,-22.19,-48.79
66b802457ce0860a5a5c548a,Iniciando em programação,livros,84.63,5.0373974239,2022-11-11,Felipe Santos,ES,5,cartao_credito,1,-19.19,-40.34
66b802457ce0860a5a5c548b,Bola de vôlei,esporte e lazer,67.16,4.1071724807,2022-11-11,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c548c,Sofá retrátil,moveis,999.77,53.517870697,2022-11-11,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c548d,Panela de pressão,utilidades domesticas,94.2,12.817876226,2022-11-11,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c548e,Bicicleta,esporte e lazer,858.8,43.3129554493,2022-11-11,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c548f,Impressora,eletronicos,347.82,19.0514731422,2022-11-11,Felipe Santos,SP,4,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5498,Headset,eletronicos,132.83,4.6572369601,2021-12-11,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5499,Sofá retrátil,moveis,864.68,46.3303855057,2021-12-11,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c549a,Pandeiro,instrumentos musicais,118.08,6.5705306764,2021-12-11,João Souza,SP,5,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c549b,Corda de pular,esporte e lazer,26.04,0.0,2021-12-11,Camila Ribeiro,SP,4,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c549c,Jogo de copos,utilidades domesticas,55.33,9.1880914316,2021-12-11,Bruno Rodrigues,MG,5,cartao_credito,6,-18.1,-44.38
66b802457ce0860a5a5c549d,Panela de pressão,utilidades domesticas,96.43,2.719046466,2021-12-11,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c549e,Assistente virtual,eletronicos,369.18,17.2421634239,2021-12-11,João Souza,MG,5,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c549f,Modelagem preditiva,livros,104.25,7.2037932262,2021-12-11,Camila Ribeiro,RS,4,cartao_credito,3,-30.17,-53.5
66b802457ce0860a5a5c54a0,Tablet ABXY,eletronicos,2068.18,110.4131398918,2021-12-11,João Souza,PR,5,cartao_credito,5,-24.89,-51.55
66b802457ce0860a5a5c54a1,Assistente virtual,eletronicos,257.55,14.2448672108,2022-12-11,Rafael Costa,MS,4,cartao_credito,3,-20.51,-54.54
66b802457ce0860a5a5c54a2,Dashboards com Power BI,livros,39.71,3.5135533828,2022-12-11,Camila Ribeiro,PR,4,boleto,1,-24.89,-51.55
66b802457ce0860a5a5c54a3,Kit banquetas,moveis,368.63,22.7922548349,2022-12-11,Lucas Oliveira,PR,5,cartao_credito,2,-24.89,-51.55
66b802457ce0860a5a5c54a4,Celular Plus X42,eletronicos,2392.41,124.9730742313,2022-12-11,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c54a5,Dinossauro Rex,brinquedos,29.03,2.0720251556,2022-12-11,Rafael Costa,RJ,5,cartao_credito,4,-22.25,-42.66
66b802457ce0860a5a5c54a6,Sofá retrátil,moveis,838.23,45.3202379163,2022-12-11,Mariana Ferreira,MG,2,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c54a7,Lavadora de roupas,eletrodomesticos,1899.3,102.071858971,2022-12-11,Lucas Oliveira,RJ,3,cartao_credito,2,-22.25,-42.66
66b802457ce0860a5a5c54a8,Carrinho controle remoto,brinquedos,91.48,2.4554738576,2022-12-11,Camila Ribeiro,CE,5,cartao_credito,1,-5.2,-39.53
66b802457ce0860a5a5c54b7,Ciência de dados com python,livros,81.04,1.8995752654,2021-01-12,Pedro Gomes,RJ,5,cupom,1,-22.25,-42.66
66b802457ce0860a5a5c54b8,Poltrona,moveis,385.74,18.1239336047,2021-01-12,Felipe Santos,GO,5,boleto,1,-15.98,-49.86
66b802457ce0860a5a5c54b9,Blocos de montar,brinquedos,51.78,3.0402551336,2021-01-12,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c54ba,Bola de basquete,esporte e lazer,42.21,2.530681424,2021-01-12,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c54bb,Faqueiro,utilidades domesticas,41.89,0.0,2021-01-12,João Souza,PR,5,cartao_credito,1,-24.89,-51.55
66b802457ce0860a5a5c54bc,Smartwatch,eletronicos,271.66,14.7538545493,2021-01-12,Pedro Gomes,SP,1,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c54bd,Sofá retrátil,moveis,884.41,50.2559881605,2021-01-12,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c54be,Sofá retrátil,moveis,929.32,49.766620139,2022-01-12,Isabella Pereira,SC,5,cartao_credito,3,-27.45,-50.95
66b802457ce0860a5a5c54bf,Assistente virtual,eletronicos,288.87,12.9658975288,2022-01-12,Pedro Gomes,RJ,5,cartao_credito,5,-22.25,-42.66
66b802457ce0860a5a5c54c0,Impressora,eletronicos,386.27,18.1521545103,2022-01-12,Camila Ribeiro,PR,5,cartao_credito,2,-24.89,-51.55
66b802457ce0860a5a5c54c1,Bola de vôlei,esporte e lazer,71.64,5.2137298245,2022-01-12,Juliana Costa,PR,5,cartao_credito,1,-24.89,-51.55
66b802457ce0860a5a5c54c2,Copo térmico,esporte e lazer,70.34,1.3298324553,2022-01-12,João Souza,SP,1,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c54c3,Smart TV,eletronicos,1862.1,99.4399998637,2022-01-12,Larissa Alves,SP,4,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c54c4,Guarda roupas,moveis,694.76,34.5783189478,2022-01-12,Bianca Santos,SP,1,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c54c5,Xadrez de madeira,brinquedos,35.88,0.0,2022-01-12,Felipe Santos,SP,3,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c54c6,Smart TV,eletronicos,2024.3,108.7277329205,2023-01-12,Larissa Alves,ES,4,cartao_credito,5,-19.19,-40.34
66b802457ce0860a5a5c54c7,Copo térmico,esporte e lazer,36.98,0.0,2023-01-12,Lucas Oliveira,PE,3,cartao_credito,1,-8.38,-37.86
66b802457ce0860a5a5c54cf,Jogo de tabuleiro,brinquedos,315.14,17.3113614568,2021-02-12,Mariana Ferreira,BA,4,cartao_credito,8,-13.29,-41.71
66b802457ce0860a5a5c54d0,Celular Plus X42,eletronicos,1902.67,102.1998686755,2021-02-12,Lucas Oliveira,BA,5,cartao_debito,1,-13.29,-41.71
66b802457ce0860a5a5c54d1,Smartwatch,eletronicos,182.02,7.2764564767,2021-02-12,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c54d2,Cômoda,moveis,370.93,20.2820111179,2021-02-12,Larissa Alves,SP,1,cartao_credito,1,-22.19,-48.79
